V1,V2,V3,class
148.0,684.0,0.476158,1
675.0,651.0,0.362396,1
814.0,664.0,0.461134,1
192.0,660.0,0.354034,1
209.0,671.0,0.396554,1
271.0,673.0,0.386573,1
972.0,676.0,0.398472,1
655.0,676.0,0.380407,1
17.0,681.0,0.407223,1
231.0,684.0,0.390099,1
273.0,690.0,0.375361,1
636.0,704.0,0.504715,1
718.0,694.0,0.516154,1
484.0,703.0,0.488774,1
605.0,693.0,0.410197,1
750.0,694.0,0.400764,1
518.0,697.0,0.379034,1
68.0,699.0,0.376539,1
794.0,714.0,0.533628,1
216.0,708.0,0.374824,1
123.0,725.0,0.397246,1
745.0,719.0,0.470703,1
510.0,724.0,0.402645,1
967.0,723.0,0.422206,1
629.0,735.0,0.450639,1
68.0,763.0,0.534214,1
188.0,766.0,0.484316,1
504.0,743.0,0.424355,1
988.0,745.0,0.393356,1
940.0,750.0,0.404279,1
500.0,768.0,0.543352,1
552.0,763.0,0.435193,1
142.0,810.0,0.517587,1
146.0,771.0,0.361709,1
861.0,778.0,0.428825,1
264.0,781.0,0.373383,1
582.0,781.0,0.379028,1
951.0,785.0,0.395548,1
733.0,811.0,0.47118,1
482.0,802.0,0.445586,1
579.0,798.0,0.373799,1
880.0,792.0,0.354333,1
863.0,812.0,0.559534,1
168.0,803.0,0.367843,1
69.0,811.0,0.38838,1
576.0,818.0,0.352942,1
956.0,824.0,0.441546,1
17.0,821.0,0.388361,1
69.0,825.0,0.381763,1
200.0,827.0,0.416828,1
522.0,832.0,0.374791,1
104.0,830.0,0.362198,1
576.0,836.0,0.352768,1
197.0,852.0,0.354122,1
481.0,853.0,0.406261,1
64.0,867.0,0.518208,1
627.0,860.0,0.503119,1
133.0,864.0,0.417208,1
266.0,861.0,0.374587,1
197.0,870.0,0.409493,1
322.0,866.0,0.369837,1
375.0,872.0,0.444621,1
141.0,892.0,0.50533,1
545.0,880.0,0.387082,1
771.0,883.0,0.373092,1
990.0,884.0,0.375309,1
967.0,897.0,0.439132,1
102.0,895.0,0.399042,1
304.0,898.0,0.366548,1
766.0,906.0,0.538251,1
713.0,908.0,0.385521,1
1000.0,909.0,0.416,1
48.0,916.0,0.363739,1
977.0,927.0,0.607256,1
140.0,943.0,0.487626,1
724.0,928.0,0.479971,1
642.0,933.0,0.489174,1
756.0,926.0,0.35151,1
356.0,934.0,0.369545,1
860.0,936.0,0.35279,1
810.0,941.0,0.360103,1
206.0,952.0,0.362363,1
924.0,969.0,0.463544,1
790.0,969.0,0.427173,1
366.0,972.0,0.397974,1
427.0,974.0,0.424465,1
138.0,985.0,0.386273,1
515.0,987.0,0.351771,1
643.0,1001.0,0.4439,1
755.0,1002.0,0.465021,1
284.0,120.0,0.701262,0
267.0,891.0,0.567389,0
389.0,911.0,0.41722,0
843.0,26.0,0.40243,1
622.0,30.0,0.360207,1
527.0,32.0,0.372178,1
899.0,58.0,0.376089,1
916.0,60.0,0.379969,1
415.0,71.0,0.418164,1
542.0,67.0,0.422054,1
799.0,73.0,0.431699,1
600.0,95.0,0.520882,1
227.0,89.0,0.449819,1
16.0,98.0,0.406806,1
528.0,133.0,0.64975,1
786.0,120.0,0.480296,1
464.0,119.0,0.402442,1
692.0,146.0,0.413749,1
620.0,146.0,0.396178,1
698.0,175.0,0.461131,1
448.0,188.0,0.415933,1
927.0,186.0,0.367933,1
262.0,201.0,0.526596,1
63.0,197.0,0.393101,1
625.0,217.0,0.469442,1
902.0,203.0,0.367184,1
958.0,211.0,0.457735,1
554.0,212.0,0.386992,1
32.0,216.0,0.352439,1
552.0,229.0,0.400546,1
551.0,253.0,0.395922,1
580.0,259.0,0.417743,1
962.0,261.0,0.354194,1
92.0,301.0,0.382495,1
71.0,328.0,0.416403,1
956.0,320.0,0.359372,1
694.0,352.0,0.367846,1
16.0,396.0,0.364543,1
58.0,423.0,0.50807,1
684.0,418.0,0.35072,1
383.0,433.0,0.384479,1
673.0,435.0,0.371919,1
44.0,448.0,0.350971,1
41.0,462.0,0.421234,1
39.0,488.0,0.407375,1
994.0,518.0,0.374593,1
109.0,582.0,0.514063,1
91.0,613.0,0.417602,1
21.0,625.0,0.362594,1
295.0,640.0,0.365433,1
160.0,647.0,0.356944,1
722.0,661.0,0.384021,1
350.0,887.0,0.408636,1
114.0,898.0,0.359833,1
127.0,912.0,0.36465,1
394.0,930.0,0.406193,1
470.0,946.0,0.368704,1
256.0,973.0,0.460675,1
354.0,1007.0,0.398965,1
129.0,275.0,0.508175,0
852.0,333.0,0.403728,0
378.0,665.0,0.688612,0
212.0,748.0,0.575847,0
130.0,881.0,0.606904,0
38.0,16.0,0.419549,1
272.0,21.0,0.462038,1
491.0,36.0,0.395501,1
95.0,42.0,0.362421,1
808.0,68.0,0.496341,1
334.0,52.0,0.351172,1
665.0,71.0,0.455343,1
858.0,105.0,0.637036,1
316.0,76.0,0.351515,1
350.0,84.0,0.364844,1
79.0,87.0,0.359163,1
266.0,94.0,0.440833,1
322.0,90.0,0.35554,1
546.0,104.0,0.526284,1
353.0,107.0,0.425876,1
420.0,115.0,0.464373,1
899.0,114.0,0.41564,1
89.0,120.0,0.400753,1
708.0,117.0,0.361934,1
965.0,122.0,0.373867,1
515.0,135.0,0.40815,1
961.0,134.0,0.376028,1
202.0,134.0,0.358161,1
358.0,139.0,0.357138,1
715.0,144.0,0.422228,1
889.0,144.0,0.443193,1
355.0,157.0,0.45906,1
547.0,156.0,0.369335,1
585.0,180.0,0.506224,1
274.0,173.0,0.362037,1
51.0,177.0,0.400905,1
18.0,193.0,0.421135,1
911.0,188.0,0.386639,1
306.0,202.0,0.469744,1
78.0,203.0,0.366167,1
241.0,215.0,0.426635,1
739.0,218.0,0.460992,1
117.0,215.0,0.36641,1
908.0,221.0,0.458951,1
376.0,226.0,0.494275,1
945.0,224.0,0.399469,1
829.0,229.0,0.494706,1
322.0,242.0,0.52192,1
76.0,229.0,0.389488,1
39.0,238.0,0.450109,1
646.0,234.0,0.405839,1
388.0,244.0,0.468184,1
261.0,245.0,0.422447,1
106.0,255.0,0.443356,1
642.0,264.0,0.404397,1
374.0,276.0,0.408269,1
640.0,281.0,0.373261,1
353.0,293.0,0.412683,1
107.0,297.0,0.404991,1
327.0,296.0,0.368865,1
640.0,295.0,0.390214,1
704.0,305.0,0.441018,1
334.0,313.0,0.438576,1
54.0,330.0,0.520877,1
243.0,327.0,0.414969,1
276.0,338.0,0.37708,1
92.0,348.0,0.446089,1
336.0,363.0,0.605017,1
47.0,355.0,0.38346,1
531.0,364.0,0.390611,1
547.0,377.0,0.366238,1
77.0,384.0,0.384661,1
590.0,383.0,0.429399,1
59.0,396.0,0.438663,1
110.0,398.0,0.515192,1
268.0,395.0,0.45914,1
555.0,396.0,0.440303,1
91.0,412.0,0.36123,1
88.0,429.0,0.414757,1
315.0,434.0,0.423412,1
606.0,430.0,0.364977,1
113.0,444.0,0.540702,1
277.0,446.0,0.523248,1
60.0,451.0,0.472498,1
168.0,442.0,0.434008,1
618.0,436.0,0.355973,1
229.0,449.0,0.389323,1
396.0,452.0,0.371444,1
130.0,454.0,0.353778,1
330.0,466.0,0.390881,1
135.0,462.0,0.362898,1
898.0,472.0,0.399806,1
399.0,479.0,0.485059,1
138.0,474.0,0.353959,1
304.0,484.0,0.416056,1
198.0,487.0,0.426002,1
118.0,494.0,0.430034,1
219.0,492.0,0.389715,1
972.0,494.0,0.453977,1
897.0,497.0,0.467567,1
264.0,512.0,0.643177,1
311.0,503.0,0.421323,1
200.0,500.0,0.358023,1
110.0,506.0,0.366737,1
351.0,506.0,0.410345,1
390.0,512.0,0.367925,1
142.0,526.0,0.496128,1
902.0,522.0,0.448549,1
748.0,521.0,0.362237,1
180.0,548.0,0.470607,1
294.0,536.0,0.416398,1
387.0,538.0,0.472772,1
422.0,544.0,0.535101,1
472.0,542.0,0.358824,1
918.0,543.0,0.387153,1
670.0,555.0,0.412452,1
908.0,576.0,0.413407,1
315.0,564.0,0.394439,1
897.0,565.0,0.362164,1
94.0,577.0,0.448275,1
425.0,576.0,0.402939,1
221.0,594.0,0.427421,1
96.0,590.0,0.359835,1
335.0,599.0,0.475348,1
920.0,593.0,0.367617,1
303.0,600.0,0.405873,1
894.0,605.0,0.392275,1
462.0,602.0,0.366711,1
863.0,613.0,0.38144,1
121.0,627.0,0.437098,1
920.0,632.0,0.510061,1
783.0,631.0,0.514032,1
678.0,638.0,0.363695,1
132.0,659.0,0.371403,1
408.0,658.0,0.352318,1
410.0,667.0,0.388613,1
906.0,665.0,0.362447,1
896.0,688.0,0.468147,1
561.0,690.0,0.393612,1
401.0,697.0,0.372325,1
599.0,699.0,0.427448,1
915.0,708.0,0.356822,1
948.0,711.0,0.397601,1
631.0,717.0,0.419424,1
981.0,725.0,0.442254,1
669.0,743.0,0.553804,1
428.0,729.0,0.383816,1
787.0,744.0,0.508421,1
396.0,736.0,0.350042,1
460.0,741.0,0.452818,1
756.0,749.0,0.396014,1
707.0,767.0,0.515727,1
854.0,757.0,0.356458,1
862.0,769.0,0.376121,1
775.0,791.0,0.522464,1
893.0,775.0,0.377938,1
461.0,776.0,0.361355,1
371.0,803.0,0.557746,1
819.0,818.0,0.578872,1
293.0,803.0,0.369848,1
498.0,807.0,0.389878,1
917.0,816.0,0.65753,1
993.0,822.0,0.541242,1
19.0,830.0,0.472119,1
384.0,820.0,0.380872,1
622.0,817.0,0.454856,1
639.0,828.0,0.463739,1
913.0,837.0,0.395859,1
672.0,843.0,0.582916,1
564.0,853.0,0.508593,1
86.0,846.0,0.438485,1
302.0,843.0,0.361888,1
410.0,850.0,0.550124,1
54.0,852.0,0.402649,1
991.0,857.0,0.418395,1
825.0,882.0,0.608781,1
254.0,856.0,0.359119,1
528.0,859.0,0.400534,1
785.0,859.0,0.408558,1
184.0,869.0,0.386038,1
645.0,866.0,0.37246,1
43.0,881.0,0.599167,1
74.0,872.0,0.370913,1
201.0,875.0,0.410319,1
571.0,884.0,0.467709,1
920.0,873.0,0.357034,1
920.0,886.0,0.355571,1
323.0,916.0,0.534479,1
788.0,890.0,0.387418,1
71.0,899.0,0.388347,1
881.0,904.0,0.372619,1
856.0,914.0,0.49566,1
362.0,909.0,0.370791,1
615.0,922.0,0.508911,1
676.0,915.0,0.365932,1
27.0,932.0,0.4624,1
58.0,929.0,0.360108,1
916.0,936.0,0.404549,1
210.0,934.0,0.356493,1
674.0,940.0,0.533666,1
95.0,967.0,0.551251,1
66.0,948.0,0.457707,1
210.0,946.0,0.362557,1
719.0,950.0,0.430323,1
118.0,949.0,0.371364,1
294.0,955.0,0.357077,1
918.0,960.0,0.498339,1
210.0,960.0,0.389684,1
597.0,958.0,0.375015,1
606.0,958.0,0.357584,1
676.0,960.0,0.414837,1
118.0,974.0,0.506813,1
38.0,982.0,0.520915,1
891.0,965.0,0.482673,1
984.0,963.0,0.390987,1
234.0,965.0,0.384411,1
545.0,975.0,0.498718,1
995.0,978.0,0.462269,1
294.0,970.0,0.372479,1
427.0,992.0,0.565336,1
616.0,971.0,0.40498,1
714.0,977.0,0.504866,1
668.0,980.0,0.487057,1
916.0,997.0,0.575847,1
576.0,984.0,0.381805,1
847.0,989.0,0.381153,1
798.0,991.0,0.353428,1
144.0,1004.0,0.480492,1
706.0,1001.0,0.361306,1
590.0,1006.0,0.478385,1
841.0,1007.0,0.472507,1
362.0,196.0,0.662118,0
493.0,62.0,0.658048,0
482.0,37.0,0.631692,0
583.0,200.0,0.528885,0
386.0,397.0,0.69703,0
439.0,21.0,0.665181,0
559.0,145.0,0.558765,0
169.0,609.0,0.479258,0
95.0,284.0,0.588388,0
134.0,275.0,0.588218,0
710.0,35.0,0.646028,0
251.0,26.0,0.530686,1
335.0,37.0,0.626117,1
530.0,16.0,0.443073,1
769.0,18.0,0.438228,1
977.0,19.0,0.402227,1
1004.0,20.0,0.380789,1
92.0,21.0,0.405026,1
896.0,22.0,0.364408,1
567.0,33.0,0.498747,1
824.0,41.0,0.455244,1
516.0,33.0,0.600458,1
920.0,30.0,0.365347,1
772.0,56.0,0.603243,1
292.0,48.0,0.422788,1
547.0,51.0,0.377569,1
947.0,51.0,0.466953,1
383.0,58.0,0.632978,1
882.0,93.0,0.582703,1
620.0,60.0,0.396604,1
817.0,65.0,0.55745,1
989.0,101.0,0.567724,1
440.0,66.0,0.350028,1
313.0,75.0,0.457371,1
204.0,92.0,0.578898,1
143.0,86.0,0.633483,1
834.0,86.0,0.500032,1
929.0,90.0,0.453671,1
416.0,83.0,0.375222,1
816.0,86.0,0.400235,1
352.0,94.0,0.469819,1
408.0,91.0,0.354288,1
32.0,92.0,0.355932,1
428.0,105.0,0.454539,1
675.0,102.0,0.371602,1
71.0,109.0,0.40416,1
346.0,122.0,0.455528,1
19.0,132.0,0.513141,1
410.0,141.0,0.517887,1
453.0,129.0,0.4292,1
641.0,130.0,0.42192,1
909.0,141.0,0.426997,1
236.0,140.0,0.36507,1
773.0,145.0,0.421932,1
851.0,153.0,0.468611,1
680.0,148.0,0.351456,1
998.0,151.0,0.374411,1
444.0,155.0,0.39472,1
875.0,168.0,0.556708,1
326.0,168.0,0.459362,1
478.0,165.0,0.372538,1
1004.0,169.0,0.378378,1
924.0,187.0,0.511131,1
453.0,179.0,0.357928,1
740.0,176.0,0.357233,1
778.0,177.0,0.403619,1
823.0,179.0,0.366315,1
638.0,180.0,0.358743,1
633.0,194.0,0.394039,1
837.0,199.0,0.540507,1
814.0,221.0,0.43133,1
283.0,200.0,0.381973,1
960.0,210.0,0.455392,1
192.0,223.0,0.427367,1
437.0,248.0,0.773559,1
633.0,216.0,0.410588,1
27.0,231.0,0.463815,1
396.0,223.0,0.423974,1
946.0,232.0,0.548822,1
256.0,227.0,0.399839,1
923.0,222.0,0.369399,1
493.0,227.0,0.409264,1
964.0,239.0,0.369578,1
761.0,250.0,0.587334,1
494.0,247.0,0.389139,1
382.0,247.0,0.401855,1
851.0,250.0,0.556698,1
160.0,262.0,0.479161,1
21.0,283.0,0.569558,1
511.0,276.0,0.453687,1
917.0,270.0,0.446824,1
222.0,279.0,0.541485,1
313.0,276.0,0.417919,1
774.0,273.0,0.353036,1
902.0,307.0,0.704201,1
173.0,284.0,0.417509,1
770.0,285.0,0.510111,1
544.0,284.0,0.356043,1
124.0,299.0,0.525994,1
805.0,307.0,0.429851,1
579.0,322.0,0.568591,1
158.0,322.0,0.694817,1
512.0,315.0,0.444517,1
767.0,308.0,0.387505,1
414.0,309.0,0.3751,1
367.0,320.0,0.455439,1
134.0,316.0,0.362015,1
207.0,316.0,0.400872,1
98.0,320.0,0.367206,1
457.0,323.0,0.452742,1
886.0,329.0,0.54553,1
983.0,328.0,0.412124,1
102.0,332.0,0.401585,1
263.0,338.0,0.424795,1
389.0,338.0,0.391243,1
493.0,334.0,0.353585,1
956.0,374.0,0.695636,1
444.0,394.0,0.561275,1
524.0,345.0,0.354951,1
132.0,354.0,0.379318,1
19.0,354.0,0.481882,1
282.0,366.0,0.486344,1
986.0,352.0,0.365061,1
648.0,353.0,0.354669,1
740.0,364.0,0.443523,1
773.0,376.0,0.459178,1
141.0,377.0,0.407572,1
195.0,381.0,0.424203,1
587.0,380.0,0.44677,1
837.0,382.0,0.593748,1
623.0,376.0,0.362006,1
917.0,403.0,0.491904,1
645.0,403.0,0.447725,1
822.0,404.0,0.412015,1
507.0,409.0,0.473895,1
872.0,413.0,0.558329,1
984.0,434.0,0.496134,1
215.0,420.0,0.360549,1
775.0,455.0,0.53116,1
825.0,443.0,0.509182,1
485.0,459.0,0.475768,1
302.0,447.0,0.378449,1
346.0,474.0,0.546872,1
440.0,544.0,0.706703,1
390.0,458.0,0.35971,1
862.0,462.0,0.357153,1
163.0,477.0,0.429832,1
398.0,484.0,0.482946,1
809.0,481.0,0.446585,1
248.0,486.0,0.356624,1
286.0,511.0,0.489136,1
820.0,511.0,0.431672,1
82.0,493.0,0.36822,1
787.0,499.0,0.41868,1
500.0,523.0,0.470387,1
577.0,504.0,0.35536,1
980.0,511.0,0.358906,1
772.0,518.0,0.353812,1
773.0,529.0,0.432771,1
732.0,552.0,0.502022,1
804.0,566.0,0.492016,1
565.0,558.0,0.406097,1
520.0,572.0,0.460676,1
342.0,570.0,0.46659,1
694.0,574.0,0.383673,1
80.0,575.0,0.400271,1
736.0,577.0,0.475905,1
376.0,580.0,0.428755,1
566.0,587.0,0.484061,1
248.0,595.0,0.440476,1
409.0,604.0,0.541816,1
702.0,596.0,0.414796,1
485.0,624.0,0.51041,1
829.0,605.0,0.531142,1
557.0,610.0,0.427198,1
301.0,630.0,0.509948,1
774.0,621.0,0.377088,1
734.0,633.0,0.42781,1
349.0,630.0,0.35369,1
16.0,632.0,0.380951,1
830.0,646.0,0.439272,1
554.0,646.0,0.365029,1
800.0,646.0,0.375044,1
441.0,659.0,0.407449,1
511.0,656.0,0.392428,1
794.0,666.0,0.498878,1
393.0,665.0,0.481512,1
693.0,669.0,0.411445,1
428.0,669.0,0.350649,1
246.0,677.0,0.470769,1
560.0,676.0,0.404501,1
415.0,724.0,0.653578,1
704.0,697.0,0.56355,1
817.0,685.0,0.37752,1
564.0,691.0,0.384653,1
390.0,701.0,0.423352,1
526.0,706.0,0.364513,1
735.0,720.0,0.456553,1
852.0,721.0,0.496598,1
491.0,717.0,0.403076,1
368.0,811.0,0.644536,1
773.0,729.0,0.393952,1
809.0,728.0,0.363751,1
599.0,763.0,0.515986,1
541.0,732.0,0.352884,1
297.0,741.0,0.416826,1
773.0,744.0,0.426668,1
877.0,744.0,0.441599,1
640.0,746.0,0.397544,1
464.0,748.0,0.369843,1
497.0,750.0,0.388173,1
244.0,791.0,0.675927,1
738.0,755.0,0.361323,1
778.0,765.0,0.495992,1
175.0,767.0,0.378478,1
518.0,777.0,0.609915,1
454.0,770.0,0.415129,1
909.0,790.0,0.609615,1
872.0,772.0,0.357572,1
879.0,776.0,0.369044,1
82.0,778.0,0.363953,1
466.0,799.0,0.530832,1
754.0,798.0,0.401824,1
335.0,801.0,0.369548,1
615.0,823.0,0.452863,1
772.0,816.0,0.474635,1
920.0,818.0,0.435294,1
746.0,823.0,0.488993,1
496.0,833.0,0.542748,1
314.0,830.0,0.35043,1
405.0,837.0,0.457189,1
942.0,836.0,0.459613,1
795.0,854.0,0.516396,1
191.0,839.0,0.446721,1
538.0,841.0,0.361634,1
697.0,859.0,0.41489,1
144.0,864.0,0.469485,1
123.0,864.0,0.388816,1
233.0,872.0,0.438107,1
892.0,872.0,0.363417,1
76.0,877.0,0.359952,1
301.0,880.0,0.426881,1
754.0,894.0,0.511425,1
673.0,945.0,0.58476,1
111.0,884.0,0.382427,1
142.0,886.0,0.402303,1
289.0,934.0,0.539517,1
598.0,898.0,0.427756,1
895.0,890.0,0.469934,1
180.0,902.0,0.53353,1
940.0,900.0,0.35923,1
388.0,914.0,0.476793,1
45.0,915.0,0.435993,1
736.0,921.0,0.460807,1
994.0,925.0,0.525529,1
511.0,922.0,0.418305,1
413.0,940.0,0.441612,1
196.0,979.0,0.730777,1
492.0,954.0,0.390411,1
993.0,967.0,0.530508,1
29.0,986.0,0.590688,1
246.0,959.0,0.369572,1
779.0,961.0,0.375848,1
242.0,970.0,0.362285,1
370.0,979.0,0.505652,1
732.0,979.0,0.44488,1
467.0,987.0,0.47354,1
625.0,989.0,0.373455,1
136.0,999.0,0.504719,1
402.0,987.0,0.359034,1
702.0,987.0,0.372092,1
379.0,999.0,0.397369,1
831.0,1003.0,0.452325,1
369.0,118.0,0.722909,0
207.0,175.0,0.692195,0
419.0,344.0,0.63398,0
594.0,317.0,0.785972,0
661.0,268.0,0.794298,0
622.0,174.0,0.65811,0
537.0,65.0,0.569669,0
560.0,477.0,0.597601,0
694.0,268.0,0.610791,0
781.0,57.0,0.74011,0
814.0,421.0,0.775729,0
960.0,596.0,0.75919,0
850.0,573.0,0.560749,0
54.0,32.0,0.604527,1
176.0,30.0,0.640575,1
263.0,52.0,0.628308,1
444.0,16.0,0.35536,1
613.0,22.0,0.548044,1
800.0,19.0,0.5864,1
901.0,21.0,0.38199,1
135.0,36.0,0.461049,1
987.0,26.0,0.518813,1
477.0,28.0,0.377471,1
893.0,104.0,0.729617,1
494.0,36.0,0.419593,1
244.0,36.0,0.359816,1
882.0,37.0,0.415083,1
550.0,43.0,0.49923,1
608.0,48.0,0.363704,1
926.0,47.0,0.362531,1
346.0,51.0,0.379228,1
922.0,58.0,0.36788,1
144.0,60.0,0.351132,1
46.0,67.0,0.471526,1
453.0,82.0,0.624251,1
611.0,82.0,0.631683,1
801.0,77.0,0.588987,1
180.0,69.0,0.462968,1
231.0,89.0,0.505406,1
555.0,82.0,0.48848,1
983.0,78.0,0.372838,1
71.0,98.0,0.422577,1
752.0,100.0,0.44574,1
484.0,137.0,0.659412,1
649.0,125.0,0.538179,1
198.0,125.0,0.541218,1
265.0,110.0,0.407949,1
139.0,122.0,0.471203,1
591.0,120.0,0.365779,1
755.0,135.0,0.45752,1
26.0,132.0,0.50909,1
409.0,129.0,0.357577,1
169.0,162.0,0.509875,1
420.0,177.0,0.564963,1
664.0,161.0,0.424103,1
149.0,162.0,0.390803,1
563.0,178.0,0.613758,1
688.0,169.0,0.436569,1
718.0,195.0,0.599562,1
32.0,182.0,0.360517,1
94.0,186.0,0.411165,1
286.0,198.0,0.69497,1
388.0,186.0,0.374028,1
128.0,201.0,0.506655,1
205.0,192.0,0.351681,1
888.0,197.0,0.449207,1
454.0,242.0,0.619709,1
26.0,209.0,0.382768,1
159.0,213.0,0.373207,1
225.0,215.0,0.371571,1
646.0,217.0,0.372363,1
390.0,237.0,0.511369,1
109.0,221.0,0.381999,1
517.0,226.0,0.454782,1
941.0,234.0,0.560299,1
54.0,225.0,0.410725,1
553.0,224.0,0.473614,1
301.0,224.0,0.359564,1
989.0,235.0,0.482318,1
179.0,235.0,0.505381,1
803.0,230.0,0.35429,1
92.0,238.0,0.413893,1
808.0,243.0,0.487082,1
152.0,245.0,0.358076,1
833.0,261.0,0.735348,1
62.0,262.0,0.427733,1
187.0,264.0,0.390272,1
358.0,271.0,0.407562,1
769.0,268.0,0.362475,1
532.0,304.0,0.592036,1
778.0,270.0,0.362568,1
81.0,274.0,0.354652,1
124.0,277.0,0.475778,1
150.0,284.0,0.352626,1
881.0,289.0,0.402188,1
404.0,296.0,0.402067,1
816.0,316.0,0.637804,1
920.0,310.0,0.648305,1
486.0,305.0,0.398154,1
126.0,314.0,0.483707,1
421.0,304.0,0.382808,1
306.0,314.0,0.449477,1
88.0,315.0,0.354736,1
448.0,320.0,0.496217,1
620.0,314.0,0.355022,1
20.0,334.0,0.471484,1
884.0,344.0,0.525985,1
450.0,341.0,0.384994,1
203.0,351.0,0.510557,1
609.0,362.0,0.408443,1
294.0,363.0,0.459868,1
67.0,378.0,0.474981,1
117.0,374.0,0.439088,1
739.0,373.0,0.475437,1
334.0,373.0,0.3577,1
922.0,372.0,0.359336,1
615.0,384.0,0.430326,1
421.0,385.0,0.37949,1
252.0,386.0,0.351923,1
787.0,391.0,0.412497,1
534.0,390.0,0.354806,1
276.0,392.0,0.350963,1
328.0,397.0,0.363364,1
171.0,406.0,0.525563,1
982.0,402.0,0.481021,1
54.0,409.0,0.382503,1
613.0,412.0,0.382792,1
