V1,V2,V3,class
492.0,774.0,0.502843,1
698.0,778.0,0.402598,1
51.0,788.0,0.364286,1
598.0,794.0,0.400147,1
639.0,798.0,0.439939,1
151.0,793.0,0.35908,1
999.0,799.0,0.395278,1
730.0,804.0,0.463276,1
325.0,806.0,0.53003,1
904.0,802.0,0.353889,1
916.0,824.0,0.416558,1
193.0,822.0,0.559341,1
507.0,820.0,0.41943,1
578.0,822.0,0.35048,1
747.0,827.0,0.455514,1
797.0,826.0,0.419361,1
822.0,826.0,0.379561,1
856.0,825.0,0.376546,1
984.0,825.0,0.387284,1
575.0,844.0,0.65992,1
554.0,839.0,0.37627,1
378.0,846.0,0.351953,1
423.0,853.0,0.480235,1
18.0,861.0,0.707771,1
153.0,861.0,0.385928,1
903.0,863.0,0.361071,1
49.0,874.0,0.418794,1
836.0,870.0,0.386461,1
890.0,879.0,0.411821,1
257.0,887.0,0.613464,1
149.0,881.0,0.402058,1
935.0,898.0,0.504856,1
319.0,903.0,0.444585,1
561.0,902.0,0.639795,1
588.0,906.0,0.612124,1
78.0,908.0,0.453376,1
147.0,907.0,0.41924,1
965.0,910.0,0.648748,1
278.0,912.0,0.519598,1
897.0,918.0,0.42251,1
431.0,920.0,0.485954,1
257.0,920.0,0.369299,1
597.0,922.0,0.374347,1
938.0,925.0,0.371949,1
602.0,935.0,0.455694,1
684.0,932.0,0.386847,1
968.0,935.0,0.385553,1
529.0,944.0,0.547493,1
30.0,955.0,0.376187,1
189.0,954.0,0.352736,1
598.0,958.0,0.513011,1
325.0,955.0,0.396981,1
110.0,958.0,0.351593,1
937.0,963.0,0.486767,1
82.0,960.0,0.391055,1
114.0,968.0,0.466401,1
634.0,972.0,0.420036,1
992.0,970.0,0.350581,1
472.0,973.0,0.363768,1
204.0,982.0,0.458328,1
828.0,982.0,0.476232,1
335.0,989.0,0.488178,1
1000.0,984.0,0.480106,1
266.0,988.0,0.50271,1
300.0,992.0,0.414974,1
475.0,988.0,0.375447,1
960.0,988.0,0.355885,1
851.0,1001.0,0.413346,1
542.0,993.0,0.401318,1
65.0,996.0,0.380339,1
652.0,1002.0,0.491177,1
129.0,1001.0,0.357658,1
394.0,1004.0,0.44636,1
566.0,1001.0,0.36338,1
26.0,1003.0,0.423875,1
136.0,1006.0,0.360414,1
864.0,1008.0,0.373069,1
196.0,430.0,0.563357,0
50.0,302.0,0.515474,0
392.0,439.0,0.767182,0
360.0,101.0,0.55907,0
33.0,383.0,0.696848,0
237.0,268.0,0.612603,0
268.0,52.0,0.512743,0
148.0,113.0,0.538053,0
463.0,354.0,0.452426,0
274.0,627.0,0.576878,0
465.0,953.0,0.575047,0
269.0,746.0,0.705637,0
561.0,645.0,0.497414,0
756.0,581.0,0.612394,0
692.0,812.0,0.678083,0
975.0,789.0,0.6414,0
861.0,596.0,0.635178,0
733.0,759.0,0.634017,0
918.0,437.0,0.521845,0
932.0,448.0,0.536196,0
678.0,457.0,0.593243,0
709.0,382.0,0.628265,0
784.0,292.0,0.655884,0
800.0,314.0,0.527466,0
643.0,411.0,0.461823,0
478.0,472.0,0.628727,0
546.0,286.0,0.584002,0
306.0,303.0,0.458158,0
731.0,223.0,0.601881,0
939.0,183.0,0.624513,0
701.0,79.0,0.482059,0
648.0,108.0,0.614308,0
698.0,181.0,0.60367,0
147.0,16.0,0.553567,1
374.0,16.0,0.404087,1
508.0,16.0,0.365854,1
932.0,16.0,0.387256,1
641.0,19.0,0.384801,1
403.0,23.0,0.394962,1
884.0,20.0,0.351021,1
443.0,23.0,0.370764,1
777.0,25.0,0.396116,1
414.0,28.0,0.3558,1
607.0,35.0,0.430913,1
984.0,35.0,0.379951,1
440.0,42.0,0.448439,1
834.0,38.0,0.358987,1
946.0,43.0,0.397945,1
992.0,42.0,0.355841,1
79.0,45.0,0.427208,1
222.0,51.0,0.372345,1
396.0,54.0,0.644664,1
136.0,68.0,0.410163,1
1006.0,66.0,0.364,1
816.0,70.0,0.410381,1
981.0,81.0,0.466594,1
398.0,72.0,0.35394,1
742.0,74.0,0.359249,1
160.0,82.0,0.35748,1
554.0,87.0,0.664489,1
462.0,86.0,0.351854,1
101.0,93.0,0.413817,1
761.0,92.0,0.422429,1
40.0,96.0,0.355182,1
711.0,98.0,0.370536,1
208.0,100.0,0.353974,1
192.0,106.0,0.363602,1
616.0,113.0,0.362317,1
34.0,120.0,0.393248,1
510.0,121.0,0.369377,1
249.0,125.0,0.421092,1
454.0,128.0,0.350428,1
65.0,136.0,0.466332,1
202.0,136.0,0.357318,1
40.0,152.0,0.457846,1
974.0,139.0,0.394036,1
406.0,143.0,0.466876,1
272.0,145.0,0.421959,1
547.0,147.0,0.455915,1
238.0,148.0,0.354715,1
426.0,163.0,0.480337,1
849.0,164.0,0.424669,1
701.0,165.0,0.373859,1
209.0,172.0,0.449636,1
612.0,169.0,0.369251,1
173.0,179.0,0.494574,1
67.0,186.0,0.409038,1
217.0,197.0,0.464032,1
299.0,191.0,0.385581,1
1002.0,200.0,0.426759,1
330.0,201.0,0.494632,1
73.0,213.0,0.37164,1
419.0,226.0,0.501164,1
195.0,217.0,0.628068,1
918.0,216.0,0.470059,1
664.0,218.0,0.352374,1
480.0,230.0,0.478205,1
601.0,233.0,0.385347,1
226.0,233.0,0.358995,1
305.0,239.0,0.407234,1
344.0,240.0,0.352082,1
520.0,242.0,0.363088,1
448.0,245.0,0.421225,1
122.0,254.0,0.470241,1
725.0,247.0,0.382242,1
750.0,247.0,0.390365,1
234.0,249.0,0.400359,1
359.0,250.0,0.412344,1
539.0,257.0,0.396882,1
966.0,279.0,0.54447,1
314.0,263.0,0.457873,1
678.0,263.0,0.363391,1
603.0,270.0,0.369666,1
651.0,281.0,0.452556,1
461.0,272.0,0.355782,1
376.0,289.0,0.381729,1
927.0,298.0,0.455245,1
427.0,309.0,0.457045,1
500.0,309.0,0.430835,1
674.0,308.0,0.411808,1
134.0,317.0,0.537243,1
183.0,315.0,0.385107,1
877.0,317.0,0.424303,1
96.0,321.0,0.380804,1
693.0,323.0,0.366955,1
931.0,327.0,0.493162,1
373.0,322.0,0.379196,1
131.0,335.0,0.425215,1
895.0,342.0,0.480175,1
96.0,337.0,0.406373,1
332.0,347.0,0.507272,1
280.0,354.0,0.405705,1
411.0,356.0,0.386303,1
625.0,369.0,0.380947,1
243.0,384.0,0.551765,1
323.0,384.0,0.473279,1
933.0,390.0,0.437669,1
109.0,380.0,0.38737,1
564.0,406.0,0.561416,1
491.0,396.0,0.441609,1
70.0,397.0,0.356975,1
147.0,396.0,0.38869,1
602.0,398.0,0.352475,1
744.0,404.0,0.423852,1
263.0,415.0,0.387646,1
615.0,426.0,0.475621,1
748.0,417.0,0.359466,1
958.0,432.0,0.540865,1
58.0,492.0,0.483956,1
257.0,433.0,0.464298,1
683.0,441.0,0.396337,1
447.0,446.0,0.377855,1
518.0,454.0,0.357955,1
852.0,454.0,0.361126,1
238.0,461.0,0.470905,1
454.0,456.0,0.352119,1
870.0,484.0,0.555678,1
97.0,468.0,0.379238,1
118.0,476.0,0.500499,1
914.0,475.0,0.361481,1
512.0,480.0,0.418656,1
96.0,486.0,0.357585,1
268.0,487.0,0.404533,1
288.0,499.0,0.382564,1
32.0,502.0,0.377112,1
265.0,514.0,0.5747,1
617.0,516.0,0.351693,1
381.0,520.0,0.405102,1
802.0,521.0,0.389963,1
90.0,527.0,0.498695,1
598.0,529.0,0.372384,1
619.0,534.0,0.412035,1
768.0,535.0,0.405021,1
412.0,534.0,0.35834,1
307.0,543.0,0.382802,1
962.0,551.0,0.413294,1
174.0,548.0,0.354181,1
205.0,566.0,0.520854,1
330.0,551.0,0.398278,1
394.0,550.0,0.35674,1
602.0,550.0,0.354207,1
922.0,564.0,0.484901,1
69.0,563.0,0.396884,1
674.0,566.0,0.556834,1
806.0,562.0,0.359503,1
983.0,584.0,0.493809,1
551.0,570.0,0.392524,1
122.0,588.0,0.422153,1
370.0,575.0,0.356227,1
70.0,576.0,0.356905,1
410.0,582.0,0.409299,1
324.0,582.0,0.354139,1
19.0,599.0,0.461593,1
607.0,589.0,0.39101,1
80.0,619.0,0.478778,1
230.0,594.0,0.424893,1
952.0,609.0,0.452266,1
805.0,601.0,0.381825,1
620.0,607.0,0.464715,1
242.0,620.0,0.471988,1
501.0,663.0,0.538582,1
146.0,611.0,0.381749,1
424.0,611.0,0.406284,1
341.0,612.0,0.371524,1
811.0,612.0,0.379699,1
37.0,616.0,0.380659,1
401.0,622.0,0.380059,1
920.0,626.0,0.440664,1
632.0,628.0,0.351773,1
798.0,629.0,0.463348,1
586.0,638.0,0.449784,1
971.0,632.0,0.369633,1
636.0,635.0,0.371799,1
440.0,642.0,0.353016,1
983.0,646.0,0.37548,1
271.0,661.0,0.450424,1
229.0,659.0,0.507306,1
651.0,661.0,0.448651,1
939.0,655.0,0.589725,1
618.0,667.0,0.492982,1
100.0,666.0,0.383296,1
435.0,671.0,0.419086,1
566.0,755.0,0.617785,1
573.0,672.0,0.367926,1
68.0,680.0,0.412798,1
243.0,686.0,0.529781,1
626.0,684.0,0.397454,1
489.0,690.0,0.525875,1
401.0,705.0,0.458378,1
674.0,692.0,0.393564,1
352.0,692.0,0.364522,1
730.0,697.0,0.374508,1
105.0,704.0,0.470454,1
326.0,698.0,0.361122,1
22.0,700.0,0.382629,1
772.0,717.0,0.511456,1
887.0,704.0,0.360656,1
290.0,715.0,0.46404,1
646.0,709.0,0.432289,1
682.0,709.0,0.402564,1
142.0,710.0,0.361437,1
896.0,718.0,0.360749,1
148.0,723.0,0.423495,1
198.0,724.0,0.387274,1
192.0,725.0,0.356212,1
264.0,726.0,0.363061,1
599.0,727.0,0.364699,1
655.0,736.0,0.453903,1
912.0,733.0,0.368631,1
534.0,760.0,0.454491,1
454.0,741.0,0.365755,1
808.0,745.0,0.482047,1
27.0,745.0,0.388458,1
113.0,754.0,0.482913,1
354.0,749.0,0.393686,1
672.0,750.0,0.431037,1
67.0,757.0,0.417615,1
462.0,779.0,0.557043,1
247.0,763.0,0.476626,1
818.0,767.0,0.416814,1
361.0,765.0,0.418625,1
196.0,766.0,0.374306,1
324.0,766.0,0.363051,1
406.0,774.0,0.46952,1
65.0,779.0,0.378615,1
358.0,776.0,0.36155,1
124.0,778.0,0.35295,1
652.0,783.0,0.50368,1
780.0,784.0,0.361571,1
332.0,792.0,0.393736,1
724.0,794.0,0.403228,1
913.0,795.0,0.38748,1
200.0,802.0,0.385789,1
645.0,835.0,0.694181,1
122.0,815.0,0.432162,1
70.0,808.0,0.374053,1
919.0,812.0,0.371567,1
206.0,822.0,0.362435,1
380.0,834.0,0.446458,1
172.0,826.0,0.359556,1
434.0,832.0,0.479372,1
282.0,836.0,0.352206,1
707.0,839.0,0.414493,1
35.0,846.0,0.405501,1
611.0,852.0,0.514915,1
991.0,846.0,0.459902,1
310.0,846.0,0.466648,1
579.0,849.0,0.465549,1
762.0,845.0,0.381181,1
65.0,848.0,0.399796,1
183.0,855.0,0.457224,1
888.0,854.0,0.387583,1
451.0,865.0,0.473154,1
94.0,860.0,0.394937,1
347.0,872.0,0.480176,1
558.0,873.0,0.497495,1
877.0,918.0,0.560655,1
134.0,899.0,0.467086,1
415.0,887.0,0.481609,1
760.0,877.0,0.385502,1
504.0,884.0,0.460877,1
600.0,880.0,0.378482,1
626.0,885.0,0.377533,1
899.0,894.0,0.420144,1
54.0,890.0,0.361881,1
670.0,890.0,0.357551,1
990.0,891.0,0.368562,1
797.0,894.0,0.362605,1
234.0,894.0,0.351213,1
946.0,894.0,0.353076,1
716.0,896.0,0.350355,1
768.0,902.0,0.445505,1
576.0,905.0,0.517332,1
68.0,918.0,0.450155,1
247.0,922.0,0.465571,1
360.0,904.0,0.387162,1
507.0,908.0,0.484353,1
725.0,911.0,0.396891,1
534.0,907.0,0.369174,1
842.0,913.0,0.368553,1
273.0,916.0,0.455944,1
104.0,917.0,0.374441,1
670.0,918.0,0.544558,1
397.0,930.0,0.434491,1
543.0,928.0,0.454639,1
466.0,927.0,0.385003,1
205.0,939.0,0.433097,1
821.0,930.0,0.371111,1
919.0,937.0,0.419981,1
167.0,950.0,0.570056,1
685.0,938.0,0.408805,1
104.0,938.0,0.384814,1
363.0,936.0,0.372624,1
659.0,941.0,0.358118,1
30.0,945.0,0.361172,1
106.0,959.0,0.545687,1
216.0,949.0,0.364355,1
745.0,949.0,0.354881,1
651.0,952.0,0.392751,1
560.0,955.0,0.392914,1
949.0,952.0,0.364971,1
750.0,958.0,0.350741,1
69.0,963.0,0.381227,1
38.0,962.0,0.358565,1
653.0,967.0,0.395894,1
221.0,979.0,0.45086,1
625.0,965.0,0.439037,1
964.0,966.0,0.358364,1
928.0,989.0,0.506266,1
350.0,971.0,0.392397,1
829.0,972.0,0.466833,1
75.0,975.0,0.395909,1
288.0,978.0,0.385543,1
302.0,977.0,0.358768,1
488.0,981.0,0.50308,1
696.0,978.0,0.409212,1
261.0,982.0,0.428653,1
763.0,983.0,0.372953,1
585.0,983.0,0.375218,1
130.0,982.0,0.350603,1
681.0,985.0,0.360673,1
698.0,1000.0,0.455161,1
975.0,1002.0,0.427968,1
499.0,995.0,0.362264,1
778.0,1003.0,0.4446,1
90.0,1004.0,0.440025,1
294.0,997.0,0.3766,1
473.0,996.0,0.382413,1
270.0,1003.0,0.456859,1
338.0,1003.0,0.462758,1
561.0,1005.0,0.44216,1
836.0,1004.0,0.38874,1
234.0,1005.0,0.357566,1
41.0,1008.0,0.494583,1
195.0,297.0,0.688172,0
306.0,490.0,0.56871,0
379.0,399.0,0.554577,0
115.0,384.0,0.674988,0
447.0,454.0,0.573984,0
92.0,457.0,0.67076,0
170.0,269.0,0.721255,0
348.0,432.0,0.65191,0
392.0,426.0,0.579345,0
390.0,504.0,0.578221,0
230.0,538.0,0.658747,0
160.0,565.0,0.72064,0
293.0,586.0,0.726921,0
83.0,429.0,0.618248,0
111.0,511.0,0.638739,0
150.0,498.0,0.351267,0
406.0,621.0,0.769143,0
476.0,646.0,0.490072,0
405.0,709.0,0.573152,0
125.0,829.0,0.680865,0
262.0,662.0,0.652204,0
240.0,679.0,0.601341,0
221.0,735.0,0.605555,0
27.0,832.0,0.624583,0
392.0,850.0,0.562587,0
372.0,761.0,0.364677,0
227.0,917.0,0.593451,0
521.0,807.0,0.664952,0
535.0,835.0,0.644985,0
663.0,842.0,0.496105,0
472.0,734.0,0.587626,0
537.0,772.0,0.484071,0
808.0,776.0,0.592952,0
826.0,584.0,0.352982,0
774.0,630.0,0.712458,0
837.0,646.0,0.472908,0
883.0,673.0,0.737358,0
855.0,959.0,0.64267,0
870.0,829.0,0.517066,0
729.0,796.0,0.660401,0
1000.0,1003.0,0.496421,0
814.0,716.0,0.416979,0
966.0,613.0,0.71071,0
931.0,324.0,0.617916,0
957.0,303.0,0.465402,0
880.0,452.0,0.588677,0
548.0,476.0,0.630922,0
642.0,436.0,0.554169,0
740.0,510.0,0.677819,0
880.0,361.0,0.705209,0
635.0,323.0,0.691309,0
672.0,352.0,0.435769,0
732.0,368.0,0.787393,0
602.0,305.0,0.735062,0
852.0,208.0,0.481121,0
962.0,261.0,0.633293,0
690.0,67.0,0.498019,0
623.0,232.0,0.617739,0
805.0,303.0,0.507235,0
524.0,550.0,0.452198,0
363.0,955.0,0.42576,0
166.0,16.0,0.360388,1
215.0,18.0,0.484214,1
576.0,28.0,0.545602,1
604.0,16.0,0.366658,1
640.0,34.0,0.435589,1
679.0,19.0,0.413051,1
508.0,28.0,0.425925,1
533.0,23.0,0.372177,1
76.0,25.0,0.373907,1
184.0,29.0,0.378227,1
742.0,29.0,0.386041,1
48.0,32.0,0.370026,1
385.0,32.0,0.353794,1
270.0,34.0,0.390591,1
608.0,36.0,0.385557,1
959.0,35.0,0.357754,1
866.0,37.0,0.361885,1
985.0,39.0,0.405503,1
920.0,39.0,0.369221,1
44.0,45.0,0.416916,1
394.0,44.0,0.357597,1
428.0,47.0,0.402955,1
403.0,53.0,0.393399,1
528.0,56.0,0.486667,1
62.0,55.0,0.395357,1
198.0,54.0,0.350016,1
624.0,66.0,0.459246,1
889.0,71.0,0.488387,1
582.0,82.0,0.496457,1
722.0,65.0,0.400066,1
37.0,68.0,0.421814,1
148.0,73.0,0.44417,1
351.0,67.0,0.376874,1
63.0,100.0,0.52557,1
459.0,68.0,0.392139,1
417.0,72.0,0.380935,1
650.0,74.0,0.461539,1
544.0,81.0,0.449779,1
727.0,85.0,0.422855,1
16.0,88.0,0.494202,1
655.0,92.0,0.362375,1
927.0,134.0,0.554782,1
209.0,103.0,0.438076,1
519.0,96.0,0.358361,1
90.0,104.0,0.430326,1
746.0,113.0,0.440611,1
416.0,113.0,0.370596,1
120.0,117.0,0.387504,1
476.0,119.0,0.435211,1
687.0,129.0,0.462044,1
996.0,122.0,0.421362,1
620.0,120.0,0.370695,1
953.0,123.0,0.36296,1
652.0,151.0,0.536097,1
783.0,129.0,0.409121,1
756.0,131.0,0.364966,1
598.0,135.0,0.369473,1
232.0,141.0,0.37862,1
885.0,140.0,0.382743,1
64.0,138.0,0.351907,1
616.0,153.0,0.449017,1
793.0,148.0,0.429028,1
969.0,147.0,0.362209,1
41.0,159.0,0.473663,1
74.0,152.0,0.387259,1
827.0,155.0,0.380429,1
974.0,156.0,0.388544,1
