V1,V2,V3,class
382.0,432.0,0.380689,1
41.0,463.0,0.410292,1
38.0,488.0,0.398932,1
50.0,486.0,0.362791,1
994.0,518.0,0.373075,1
92.0,541.0,0.356434,1
108.0,581.0,0.503396,1
90.0,612.0,0.401356,1
21.0,625.0,0.362084,1
294.0,640.0,0.362232,1
722.0,661.0,0.374805,1
258.0,878.0,0.527528,1
350.0,887.0,0.393676,1
275.0,905.0,0.569427,1
114.0,898.0,0.355043,1
126.0,910.0,0.358133,1
394.0,930.0,0.405022,1
470.0,947.0,0.367195,1
256.0,974.0,0.451956,1
353.0,1007.0,0.391233,1
127.0,275.0,0.527876,0
849.0,332.0,0.423052,0
378.0,665.0,0.678402,0
211.0,749.0,0.589805,0
129.0,880.0,0.5805,0
37.0,16.0,0.414762,1
271.0,22.0,0.470697,1
490.0,37.0,0.399181,1
95.0,43.0,0.374459,1
804.0,46.0,0.393473,1
664.0,70.0,0.453406,1
809.0,73.0,0.491633,1
850.0,75.0,0.501019,1
315.0,74.0,0.356093,1
634.0,72.0,0.35482,1
859.0,110.0,0.609802,1
350.0,84.0,0.351066,1
78.0,87.0,0.357876,1
265.0,93.0,0.440182,1
320.0,90.0,0.351651,1
546.0,103.0,0.52235,1
352.0,108.0,0.425511,1
419.0,114.0,0.473324,1
899.0,114.0,0.408401,1
89.0,118.0,0.391255,1
708.0,118.0,0.35406,1
965.0,120.0,0.377081,1
515.0,135.0,0.41013,1
961.0,134.0,0.368672,1
202.0,134.0,0.382829,1
715.0,145.0,0.429987,1
888.0,140.0,0.440967,1
354.0,157.0,0.458956,1
547.0,156.0,0.386208,1
890.0,157.0,0.371596,1
584.0,181.0,0.489938,1
274.0,174.0,0.35395,1
51.0,177.0,0.411149,1
16.0,184.0,0.401147,1
911.0,188.0,0.397085,1
306.0,200.0,0.449403,1
18.0,200.0,0.404782,1
78.0,203.0,0.380213,1
241.0,216.0,0.426989,1
117.0,214.0,0.384989,1
738.0,218.0,0.450347,1
908.0,221.0,0.45874,1
375.0,226.0,0.483126,1
944.0,223.0,0.405595,1
322.0,242.0,0.513258,1
828.0,229.0,0.484833,1
76.0,229.0,0.376732,1
40.0,237.0,0.416692,1
646.0,235.0,0.41274,1
388.0,244.0,0.477951,1
261.0,245.0,0.420813,1
106.0,255.0,0.436356,1
641.0,264.0,0.413769,1
568.0,271.0,0.362518,1
374.0,276.0,0.409239,1
38.0,279.0,0.360487,1
640.0,280.0,0.359495,1
352.0,295.0,0.407648,1
106.0,298.0,0.402173,1
327.0,296.0,0.370432,1
639.0,295.0,0.399504,1
703.0,306.0,0.42146,1
334.0,313.0,0.432029,1
54.0,331.0,0.51643,1
758.0,318.0,0.350095,1
243.0,327.0,0.418858,1
420.0,327.0,0.35898,1
275.0,338.0,0.404396,1
92.0,348.0,0.436283,1
335.0,363.0,0.598401,1
47.0,354.0,0.366941,1
531.0,364.0,0.409335,1
492.0,371.0,0.356943,1
857.0,373.0,0.377073,1
547.0,376.0,0.361978,1
77.0,385.0,0.377426,1
590.0,383.0,0.437789,1
58.0,396.0,0.420896,1
110.0,398.0,0.512768,1
267.0,396.0,0.462318,1
555.0,396.0,0.428263,1
591.0,404.0,0.359729,1
90.0,412.0,0.355461,1
87.0,430.0,0.418675,1
314.0,434.0,0.404552,1
605.0,429.0,0.389052,1
822.0,432.0,0.354959,1
113.0,445.0,0.521621,1
618.0,437.0,0.365281,1
60.0,451.0,0.465125,1
167.0,443.0,0.420725,1
277.0,447.0,0.532356,1
742.0,442.0,0.355971,1
229.0,449.0,0.386847,1
397.0,452.0,0.38407,1
329.0,465.0,0.381552,1
134.0,462.0,0.357791,1
896.0,460.0,0.35183,1
898.0,472.0,0.415114,1
398.0,480.0,0.494535,1
304.0,484.0,0.416978,1
276.0,483.0,0.352187,1
198.0,488.0,0.422496,1
219.0,491.0,0.415439,1
117.0,494.0,0.430561,1
971.0,494.0,0.458259,1
897.0,497.0,0.49157,1
200.0,500.0,0.351114,1
264.0,511.0,0.626275,1
311.0,504.0,0.424329,1
109.0,506.0,0.377654,1
351.0,506.0,0.396367,1
390.0,512.0,0.37508,1
142.0,526.0,0.467241,1
902.0,522.0,0.464663,1
179.0,549.0,0.452674,1
292.0,536.0,0.427507,1
386.0,537.0,0.477576,1
421.0,544.0,0.550389,1
471.0,541.0,0.371965,1
918.0,542.0,0.385042,1
668.0,554.0,0.412553,1
908.0,564.0,0.36789,1
313.0,564.0,0.423852,1
896.0,564.0,0.35776,1
93.0,576.0,0.452163,1
424.0,576.0,0.418357,1
908.0,580.0,0.40291,1
217.0,576.0,0.356836,1
221.0,595.0,0.423416,1
335.0,599.0,0.456441,1
920.0,593.0,0.383112,1
889.0,598.0,0.402705,1
303.0,600.0,0.416352,1
461.0,602.0,0.381279,1
896.0,608.0,0.364831,1
863.0,613.0,0.377455,1
121.0,627.0,0.433057,1
273.0,624.0,0.355249,1
918.0,632.0,0.519922,1
782.0,632.0,0.52559,1
678.0,638.0,0.362638,1
54.0,648.0,0.355076,1
132.0,658.0,0.370549,1
906.0,665.0,0.360513,1
410.0,668.0,0.362007,1
403.0,668.0,0.367449,1
892.0,682.0,0.446837,1
1001.0,686.0,0.363754,1
561.0,690.0,0.380718,1
898.0,697.0,0.415619,1
401.0,697.0,0.3633,1
599.0,699.0,0.428039,1
915.0,708.0,0.351489,1
948.0,711.0,0.416899,1
630.0,718.0,0.415033,1
979.0,723.0,0.441962,1
669.0,742.0,0.541997,1
428.0,729.0,0.40649,1
395.0,735.0,0.362587,1
787.0,743.0,0.483248,1
461.0,741.0,0.467499,1
754.0,749.0,0.407969,1
706.0,767.0,0.481401,1
784.0,763.0,0.37573,1
862.0,763.0,0.369736,1
774.0,792.0,0.515463,1
861.0,777.0,0.367775,1
893.0,776.0,0.393171,1
461.0,776.0,0.365033,1
723.0,787.0,0.370552,1
370.0,804.0,0.54475,1
811.0,802.0,0.378713,1
293.0,803.0,0.367841,1
498.0,808.0,0.370931,1
916.0,816.0,0.6493,1
992.0,822.0,0.531909,1
819.0,821.0,0.58108,1
621.0,817.0,0.445391,1
19.0,832.0,0.462272,1
382.0,822.0,0.370255,1
638.0,828.0,0.459322,1
913.0,837.0,0.382911,1
672.0,843.0,0.582379,1
563.0,853.0,0.490237,1
84.0,847.0,0.40732,1
409.0,851.0,0.554809,1
55.0,852.0,0.385855,1
990.0,858.0,0.419579,1
785.0,860.0,0.41238,1
528.0,860.0,0.401746,1
183.0,868.0,0.390712,1
644.0,867.0,0.360798,1
825.0,883.0,0.606517,1
42.0,882.0,0.568823,1
74.0,873.0,0.355972,1
201.0,875.0,0.400144,1
571.0,885.0,0.465581,1
678.0,882.0,0.359789,1
920.0,887.0,0.365964,1
322.0,916.0,0.524081,1
72.0,890.0,0.351401,1
788.0,890.0,0.390013,1
70.0,902.0,0.386312,1
855.0,914.0,0.481745,1
879.0,904.0,0.375047,1
614.0,921.0,0.494337,1
676.0,915.0,0.368054,1
27.0,933.0,0.457023,1
56.0,929.0,0.358031,1
916.0,935.0,0.427512,1
674.0,940.0,0.543597,1
354.0,938.0,0.354893,1
617.0,939.0,0.356077,1
93.0,946.0,0.43095,1
568.0,943.0,0.359358,1
66.0,949.0,0.452494,1
210.0,946.0,0.350062,1
719.0,950.0,0.453246,1
118.0,949.0,0.370949,1
918.0,961.0,0.500738,1
210.0,960.0,0.40094,1
597.0,958.0,0.368049,1
675.0,959.0,0.417946,1
95.0,979.0,0.544675,1
117.0,975.0,0.50994,1
890.0,965.0,0.480723,1
38.0,983.0,0.50433,1
233.0,965.0,0.411967,1
984.0,964.0,0.369984,1
544.0,975.0,0.49318,1
617.0,972.0,0.409106,1
995.0,980.0,0.468636,1
293.0,972.0,0.359337,1
667.0,980.0,0.494433,1
713.0,977.0,0.520201,1
427.0,994.0,0.556949,1
916.0,997.0,0.558419,1
576.0,984.0,0.354495,1
846.0,990.0,0.384636,1
144.0,1005.0,0.461152,1
705.0,1001.0,0.370296,1
590.0,1007.0,0.457922,1
841.0,1007.0,0.447857,1
810.0,1008.0,0.356207,1
361.0,196.0,0.662671,0
492.0,62.0,0.699876,0
481.0,37.0,0.645027,0
582.0,200.0,0.557205,0
386.0,397.0,0.683246,0
439.0,22.0,0.659153,0
558.0,145.0,0.549252,0
169.0,610.0,0.468462,0
95.0,284.0,0.574885,0
134.0,274.0,0.586319,0
709.0,35.0,0.638365,0
330.0,29.0,0.609133,1
768.0,18.0,0.428715,1
976.0,18.0,0.401166,1
1002.0,19.0,0.374087,1
92.0,21.0,0.415798,1
251.0,26.0,0.548356,1
896.0,23.0,0.361629,1
567.0,32.0,0.474541,1
824.0,27.0,0.359991,1
515.0,33.0,0.615613,1
920.0,31.0,0.365534,1
860.0,32.0,0.3515,1
771.0,56.0,0.581866,1
292.0,45.0,0.413257,1
823.0,46.0,0.426003,1
343.0,53.0,0.536441,1
947.0,52.0,0.445473,1
382.0,58.0,0.647927,1
882.0,93.0,0.564975,1
619.0,61.0,0.398695,1
816.0,65.0,0.576939,1
212.0,62.0,0.353136,1
292.0,63.0,0.351736,1
995.0,86.0,0.556386,1
440.0,66.0,0.353958,1
313.0,75.0,0.459062,1
142.0,85.0,0.64965,1
203.0,92.0,0.561473,1
928.0,92.0,0.451061,1
416.0,83.0,0.368708,1
834.0,86.0,0.501401,1
816.0,86.0,0.410489,1
352.0,94.0,0.465023,1
426.0,106.0,0.434258,1
674.0,102.0,0.3583,1
70.0,109.0,0.412837,1
981.0,126.0,0.496094,1
345.0,121.0,0.444121,1
19.0,126.0,0.519409,1
406.0,129.0,0.492871,1
452.0,130.0,0.441497,1
640.0,130.0,0.409674,1
830.0,127.0,0.363354,1
908.0,142.0,0.423029,1
236.0,140.0,0.355957,1
772.0,144.0,0.412544,1
16.0,148.0,0.457747,1
412.0,145.0,0.363896,1
850.0,152.0,0.453823,1
442.0,154.0,0.369845,1
998.0,152.0,0.363753,1
413.0,159.0,0.441202,1
326.0,168.0,0.473485,1
874.0,168.0,0.585339,1
478.0,166.0,0.355571,1
1005.0,170.0,0.402849,1
739.0,175.0,0.365515,1
779.0,178.0,0.423568,1
924.0,187.0,0.482458,1
824.0,178.0,0.355155,1
632.0,196.0,0.388668,1
836.0,199.0,0.555977,1
818.0,206.0,0.415506,1
282.0,200.0,0.370358,1
960.0,210.0,0.443062,1
191.0,224.0,0.430316,1
437.0,232.0,0.778955,1
633.0,217.0,0.420894,1
27.0,230.0,0.442394,1
396.0,223.0,0.424801,1
923.0,222.0,0.393334,1
944.0,233.0,0.548829,1
810.0,231.0,0.417024,1
256.0,228.0,0.395137,1
493.0,228.0,0.378243,1
964.0,239.0,0.375065,1
761.0,250.0,0.5549,1
382.0,247.0,0.410248,1
850.0,250.0,0.557079,1
492.0,247.0,0.383519,1
435.0,267.0,0.593056,1
159.0,262.0,0.474162,1
913.0,269.0,0.461148,1
20.0,284.0,0.549114,1
510.0,275.0,0.450783,1
221.0,278.0,0.544233,1
313.0,276.0,0.409345,1
898.0,296.0,0.695801,1
392.0,278.0,0.367123,1
173.0,285.0,0.435998,1
770.0,285.0,0.511924,1
541.0,284.0,0.383145,1
123.0,300.0,0.500876,1
804.0,296.0,0.367896,1
578.0,322.0,0.555249,1
158.0,322.0,0.66859,1
505.0,309.0,0.430068,1
766.0,308.0,0.401393,1
414.0,309.0,0.400013,1
805.0,312.0,0.405386,1
367.0,320.0,0.444277,1
134.0,316.0,0.372277,1
207.0,316.0,0.422704,1
98.0,320.0,0.357531,1
457.0,324.0,0.450246,1
518.0,324.0,0.376621,1
885.0,329.0,0.530081,1
446.0,324.0,0.35174,1
910.0,335.0,0.426054,1
982.0,327.0,0.4202,1
102.0,333.0,0.406494,1
261.0,338.0,0.433638,1
389.0,340.0,0.381053,1
492.0,334.0,0.360282,1
444.0,395.0,0.533985,1
955.0,374.0,0.689119,1
524.0,346.0,0.3509,1
18.0,354.0,0.48024,1
281.0,361.0,0.461494,1
648.0,353.0,0.35895,1
739.0,364.0,0.456022,1
773.0,366.0,0.430951,1
141.0,377.0,0.412647,1
195.0,376.0,0.423057,1
622.0,376.0,0.387024,1
835.0,382.0,0.587298,1
587.0,380.0,0.449857,1
771.0,382.0,0.474724,1
284.0,388.0,0.403311,1
641.0,386.0,0.359903,1
194.0,390.0,0.353627,1
917.0,403.0,0.498448,1
645.0,404.0,0.460241,1
822.0,404.0,0.399026,1
871.0,413.0,0.559606,1
506.0,410.0,0.485424,1
214.0,420.0,0.351831,1
982.0,433.0,0.495311,1
775.0,455.0,0.513501,1
824.0,443.0,0.496438,1
484.0,459.0,0.47595,1
303.0,448.0,0.377904,1
341.0,463.0,0.392341,1
439.0,544.0,0.704992,1
163.0,477.0,0.43276,1
398.0,484.0,0.489319,1
809.0,481.0,0.42548,1
351.0,486.0,0.547599,1
526.0,482.0,0.351183,1
281.0,499.0,0.428571,1
82.0,492.0,0.353274,1
819.0,513.0,0.420322,1
786.0,499.0,0.407406,1
500.0,515.0,0.445847,1
578.0,502.0,0.350158,1
290.0,522.0,0.463306,1
946.0,521.0,0.35885,1
773.0,529.0,0.420644,1
732.0,552.0,0.496574,1
495.0,546.0,0.384398,1
803.0,566.0,0.487666,1
565.0,558.0,0.411792,1
496.0,561.0,0.376467,1
526.0,563.0,0.453728,1
341.0,570.0,0.461983,1
79.0,575.0,0.41602,1
694.0,574.0,0.378466,1
735.0,577.0,0.484749,1
513.0,581.0,0.454793,1
375.0,581.0,0.429124,1
565.0,587.0,0.472237,1
248.0,594.0,0.44616,1
408.0,604.0,0.527523,1
701.0,597.0,0.392245,1
484.0,624.0,0.484713,1
827.0,605.0,0.52077,1
556.0,611.0,0.425055,1
300.0,631.0,0.493565,1
349.0,631.0,0.376796,1
16.0,633.0,0.368947,1
735.0,638.0,0.448234,1
830.0,646.0,0.428528,1
800.0,646.0,0.375151,1
441.0,656.0,0.396422,1
793.0,666.0,0.499418,1
511.0,656.0,0.373924,1
393.0,665.0,0.468038,1
692.0,669.0,0.402312,1
245.0,678.0,0.456234,1
560.0,677.0,0.390672,1
416.0,700.0,0.633614,1
817.0,685.0,0.392085,1
703.0,696.0,0.567675,1
563.0,692.0,0.374447,1
390.0,701.0,0.441645,1
526.0,706.0,0.350331,1
735.0,720.0,0.426073,1
851.0,721.0,0.492042,1
491.0,718.0,0.40574,1
386.0,727.0,0.462299,1
773.0,727.0,0.378579,1
808.0,728.0,0.369244,1
413.0,756.0,0.50216,1
540.0,731.0,0.359981,1
590.0,736.0,0.514341,1
298.0,740.0,0.404947,1
366.0,816.0,0.61383,1
773.0,745.0,0.424603,1
876.0,744.0,0.465925,1
640.0,746.0,0.403051,1
464.0,748.0,0.372802,1
496.0,750.0,0.39037,1
602.0,774.0,0.485952,1
243.0,791.0,0.639698,1
738.0,756.0,0.350182,1
778.0,765.0,0.485016,1
517.0,776.0,0.609706,1
175.0,768.0,0.378843,1
453.0,770.0,0.395939,1
874.0,773.0,0.376699,1
909.0,790.0,0.611593,1
82.0,779.0,0.35808,1
464.0,798.0,0.524489,1
754.0,794.0,0.372166,1
335.0,801.0,0.366345,1
606.0,809.0,0.404175,1
617.0,807.0,0.375901,1
754.0,808.0,0.356482,1
771.0,816.0,0.458671,1
920.0,820.0,0.462118,1
745.0,823.0,0.47148,1
618.0,826.0,0.441629,1
495.0,833.0,0.556141,1
406.0,835.0,0.444131,1
941.0,836.0,0.483694,1
794.0,855.0,0.530716,1
191.0,839.0,0.465625,1
536.0,839.0,0.353481,1
614.0,842.0,0.389059,1
318.0,850.0,0.370847,1
396.0,852.0,0.357588,1
697.0,858.0,0.442929,1
144.0,864.0,0.497955,1
123.0,864.0,0.414565,1
232.0,872.0,0.42632,1
890.0,871.0,0.35877,1
75.0,876.0,0.36407,1
752.0,883.0,0.500778,1
301.0,881.0,0.434507,1
668.0,917.0,0.562965,1
111.0,885.0,0.375928,1
143.0,887.0,0.394398,1
894.0,890.0,0.480975,1
288.0,934.0,0.540504,1
596.0,892.0,0.407752,1
180.0,902.0,0.533818,1
938.0,901.0,0.373453,1
758.0,911.0,0.465551,1
387.0,915.0,0.481751,1
601.0,911.0,0.380066,1
45.0,915.0,0.451503,1
735.0,920.0,0.431594,1
993.0,925.0,0.514876,1
510.0,922.0,0.423068,1
413.0,940.0,0.458525,1
64.0,940.0,0.359674,1
195.0,979.0,0.732578,1
491.0,954.0,0.372415,1
679.0,983.0,0.510759,1
29.0,986.0,0.556149,1
244.0,959.0,0.375718,1
992.0,968.0,0.508087,1
778.0,962.0,0.362737,1
160.0,970.0,0.378917,1
242.0,969.0,0.364342,1
370.0,979.0,0.495372,1
731.0,978.0,0.419331,1
924.0,974.0,0.353344,1
466.0,988.0,0.466564,1
136.0,999.0,0.469072,1
624.0,987.0,0.374863,1
702.0,986.0,0.365974,1
402.0,989.0,0.357663,1
380.0,998.0,0.414621,1
830.0,1004.0,0.449507,1
928.0,998.0,0.356314,1
369.0,118.0,0.699483,0
207.0,174.0,0.712618,0
419.0,344.0,0.616458,0
594.0,318.0,0.78327,0
660.0,269.0,0.803226,0
621.0,174.0,0.62144,0
536.0,65.0,0.542752,0
560.0,477.0,0.603782,0
694.0,269.0,0.600255,0
780.0,58.0,0.739155,0
814.0,420.0,0.73981,0
960.0,595.0,0.765972,0
849.0,573.0,0.562721,0
53.0,31.0,0.588371,1
175.0,29.0,0.617566,1
266.0,16.0,0.384976,1
444.0,16.0,0.363925,1
612.0,22.0,0.537278,1
799.0,19.0,0.580468,1
135.0,36.0,0.449362,1
476.0,28.0,0.396343,1
902.0,24.0,0.376211,1
987.0,25.0,0.52014,1
75.0,27.0,0.363161,1
263.0,51.0,0.592876,1
495.0,37.0,0.444206,1
893.0,105.0,0.715174,1
881.0,36.0,0.410396,1
244.0,37.0,0.354999,1
549.0,44.0,0.51362,1
926.0,47.0,0.353381,1
346.0,50.0,0.365067,1
608.0,50.0,0.35612,1
923.0,60.0,0.390318,1
46.0,67.0,0.481511,1
451.0,81.0,0.606965,1
145.0,66.0,0.362953,1
180.0,69.0,0.488487,1
611.0,83.0,0.621971,1
801.0,77.0,0.585897,1
982.0,78.0,0.403684,1
231.0,88.0,0.489054,1
555.0,82.0,0.479681,1
260.0,84.0,0.387308,1
20.0,87.0,0.363711,1
70.0,98.0,0.412129,1
751.0,100.0,0.444555,1
456.0,102.0,0.352405,1
198.0,125.0,0.532862,1
265.0,110.0,0.412627,1
484.0,137.0,0.631183,1
649.0,125.0,0.53231,1
138.0,121.0,0.475457,1
590.0,120.0,0.416322,1
