V1,V2,V3,class
96.0,590.0,0.358507,1
335.0,599.0,0.475326,1
920.0,593.0,0.375576,1
303.0,600.0,0.40893,1
895.0,606.0,0.384248,1
462.0,603.0,0.370151,1
864.0,613.0,0.376242,1
121.0,627.0,0.422565,1
920.0,633.0,0.521076,1
782.0,632.0,0.511174,1
910.0,633.0,0.355707,1
678.0,638.0,0.367321,1
408.0,657.0,0.35473,1
132.0,660.0,0.364204,1
410.0,668.0,0.392498,1
906.0,665.0,0.362719,1
896.0,688.0,0.466615,1
816.0,684.0,0.350078,1
1000.0,686.0,0.350286,1
561.0,690.0,0.379502,1
401.0,697.0,0.376966,1
599.0,699.0,0.421948,1
915.0,708.0,0.365651,1
948.0,711.0,0.411787,1
632.0,717.0,0.414745,1
981.0,725.0,0.447963,1
669.0,743.0,0.566248,1
428.0,729.0,0.401295,1
787.0,744.0,0.501424,1
395.0,734.0,0.360104,1
462.0,741.0,0.457607,1
757.0,750.0,0.399931,1
707.0,767.0,0.520651,1
856.0,761.0,0.359244,1
862.0,768.0,0.391132,1
775.0,791.0,0.52326,1
894.0,776.0,0.387923,1
461.0,776.0,0.364845,1
371.0,802.0,0.548757,1
819.0,817.0,0.588229,1
292.0,803.0,0.364276,1
498.0,807.0,0.381534,1
917.0,816.0,0.657933,1
993.0,822.0,0.539428,1
384.0,820.0,0.382357,1
19.0,830.0,0.467051,1
622.0,817.0,0.456533,1
638.0,828.0,0.471131,1
913.0,837.0,0.397551,1
672.0,843.0,0.593624,1
86.0,846.0,0.444995,1
564.0,853.0,0.511706,1
409.0,851.0,0.549284,1
54.0,852.0,0.398342,1
991.0,857.0,0.419325,1
785.0,860.0,0.411441,1
254.0,856.0,0.366671,1
528.0,860.0,0.405311,1
825.0,882.0,0.609549,1
186.0,866.0,0.363106,1
646.0,866.0,0.364383,1
43.0,881.0,0.59762,1
74.0,872.0,0.369962,1
201.0,875.0,0.411868,1
571.0,884.0,0.475152,1
920.0,873.0,0.354259,1
182.0,875.0,0.378978,1
678.0,882.0,0.355609,1
920.0,886.0,0.35592,1
323.0,916.0,0.530414,1
70.0,898.0,0.389957,1
788.0,890.0,0.383637,1
881.0,904.0,0.368586,1
856.0,913.0,0.48997,1
362.0,910.0,0.361781,1
615.0,922.0,0.508566,1
676.0,917.0,0.373085,1
27.0,932.0,0.444241,1
58.0,929.0,0.355608,1
916.0,936.0,0.417506,1
674.0,940.0,0.551503,1
210.0,936.0,0.352323,1
95.0,967.0,0.556245,1
354.0,938.0,0.350552,1
66.0,948.0,0.453582,1
210.0,945.0,0.362333,1
719.0,950.0,0.440795,1
118.0,949.0,0.382206,1
918.0,960.0,0.505132,1
294.0,956.0,0.352451,1
597.0,959.0,0.37067,1
606.0,958.0,0.358303,1
675.0,959.0,0.406942,1
118.0,974.0,0.500944,1
210.0,960.0,0.380575,1
891.0,965.0,0.480574,1
993.0,976.0,0.467569,1
38.0,982.0,0.516456,1
233.0,965.0,0.397684,1
545.0,975.0,0.502215,1
427.0,992.0,0.566478,1
616.0,971.0,0.401121,1
294.0,971.0,0.371284,1
668.0,980.0,0.493118,1
714.0,977.0,0.501507,1
916.0,997.0,0.571092,1
576.0,984.0,0.377648,1
847.0,989.0,0.385603,1
798.0,991.0,0.356804,1
144.0,1004.0,0.476308,1
705.0,1000.0,0.374769,1
591.0,1006.0,0.476362,1
841.0,1007.0,0.48159,1
363.0,195.0,0.670948,0
493.0,62.0,0.65002,0
482.0,36.0,0.614401,0
584.0,200.0,0.517753,0
387.0,397.0,0.696958,0
439.0,21.0,0.656601,0
559.0,145.0,0.567358,0
169.0,609.0,0.475008,0
96.0,284.0,0.580476,0
134.0,275.0,0.603021,0
710.0,35.0,0.652791,0
251.0,25.0,0.528373,1
335.0,37.0,0.635037,1
529.0,16.0,0.446832,1
769.0,18.0,0.448171,1
977.0,19.0,0.406734,1
1004.0,20.0,0.376536,1
92.0,21.0,0.409573,1
896.0,22.0,0.368854,1
567.0,32.0,0.500785,1
824.0,41.0,0.456877,1
516.0,33.0,0.60446,1
920.0,30.0,0.353296,1
772.0,56.0,0.602218,1
292.0,47.0,0.431786,1
547.0,51.0,0.377231,1
947.0,52.0,0.467742,1
383.0,58.0,0.628009,1
882.0,93.0,0.584179,1
621.0,60.0,0.402078,1
818.0,65.0,0.538854,1
990.0,101.0,0.565537,1
440.0,66.0,0.351024,1
313.0,75.0,0.458754,1
204.0,93.0,0.584053,1
143.0,86.0,0.64927,1
834.0,86.0,0.495675,1
929.0,90.0,0.45411,1
416.0,84.0,0.368266,1
816.0,86.0,0.409353,1
352.0,94.0,0.479069,1
408.0,90.0,0.357071,1
34.0,91.0,0.36092,1
427.0,105.0,0.453344,1
675.0,102.0,0.369491,1
71.0,108.0,0.402534,1
347.0,122.0,0.45636,1
19.0,132.0,0.523117,1
410.0,142.0,0.513685,1
452.0,129.0,0.429309,1
641.0,130.0,0.425983,1
909.0,141.0,0.43555,1
236.0,139.0,0.367779,1
772.0,145.0,0.424367,1
851.0,153.0,0.469995,1
680.0,148.0,0.354398,1
998.0,151.0,0.372597,1
444.0,155.0,0.397224,1
875.0,168.0,0.543707,1
327.0,168.0,0.456857,1
478.0,165.0,0.372156,1
1004.0,169.0,0.368548,1
453.0,178.0,0.367881,1
740.0,175.0,0.36328,1
924.0,187.0,0.516566,1
779.0,178.0,0.401203,1
823.0,179.0,0.369249,1
638.0,180.0,0.355842,1
634.0,194.0,0.399133,1
836.0,199.0,0.532862,1
814.0,221.0,0.4269,1
283.0,200.0,0.374597,1
960.0,210.0,0.456265,1
192.0,224.0,0.43017,1
437.0,248.0,0.767101,1
633.0,216.0,0.402605,1
27.0,231.0,0.471973,1
396.0,224.0,0.422711,1
946.0,232.0,0.542716,1
923.0,223.0,0.384524,1
256.0,227.0,0.40087,1
494.0,228.0,0.407292,1
964.0,238.0,0.361369,1
761.0,250.0,0.593078,1
495.0,246.0,0.400098,1
851.0,250.0,0.552592,1
382.0,247.0,0.395354,1
160.0,262.0,0.487626,1
511.0,275.0,0.454649,1
21.0,283.0,0.571863,1
915.0,270.0,0.449734,1
222.0,279.0,0.544918,1
314.0,275.0,0.418221,1
774.0,273.0,0.352275,1
902.0,307.0,0.704814,1
174.0,284.0,0.417203,1
770.0,285.0,0.503053,1
543.0,284.0,0.366007,1
126.0,302.0,0.518734,1
805.0,307.0,0.42363,1
579.0,322.0,0.571406,1
158.0,322.0,0.697629,1
512.0,315.0,0.445795,1
767.0,308.0,0.392703,1
414.0,309.0,0.378624,1
367.0,320.0,0.444904,1
207.0,316.0,0.405936,1
98.0,320.0,0.363613,1
457.0,323.0,0.45006,1
886.0,329.0,0.539633,1
983.0,327.0,0.416102,1
102.0,333.0,0.388215,1
263.0,338.0,0.419969,1
389.0,339.0,0.388347,1
493.0,334.0,0.360566,1
956.0,374.0,0.694758,1
444.0,394.0,0.560134,1
525.0,346.0,0.354862,1
132.0,355.0,0.381237,1
986.0,350.0,0.36873,1
19.0,355.0,0.485007,1
282.0,367.0,0.491718,1
740.0,364.0,0.437254,1
773.0,376.0,0.452379,1
587.0,379.0,0.439906,1
141.0,377.0,0.396174,1
196.0,376.0,0.430816,1
837.0,383.0,0.590419,1
623.0,376.0,0.360876,1
640.0,386.0,0.356885,1
193.0,390.0,0.383048,1
917.0,403.0,0.491382,1
645.0,403.0,0.439048,1
822.0,404.0,0.40489,1
507.0,410.0,0.463802,1
872.0,413.0,0.574761,1
984.0,434.0,0.496295,1
215.0,420.0,0.362263,1
775.0,455.0,0.532512,1
825.0,443.0,0.505819,1
486.0,459.0,0.466102,1
302.0,447.0,0.380599,1
346.0,474.0,0.542857,1
440.0,545.0,0.708518,1
390.0,458.0,0.353553,1
862.0,462.0,0.351693,1
163.0,477.0,0.43102,1
398.0,484.0,0.474949,1
809.0,481.0,0.440956,1
248.0,486.0,0.353779,1
286.0,511.0,0.498639,1
820.0,511.0,0.437811,1
82.0,493.0,0.363486,1
787.0,500.0,0.423045,1
982.0,496.0,0.352987,1
499.0,523.0,0.46994,1
577.0,504.0,0.357236,1
980.0,510.0,0.35467,1
773.0,528.0,0.447025,1
948.0,522.0,0.35309,1
732.0,552.0,0.507782,1
804.0,566.0,0.489729,1
566.0,559.0,0.412754,1
520.0,572.0,0.465238,1
342.0,570.0,0.469519,1
694.0,574.0,0.386626,1
80.0,575.0,0.399216,1
736.0,577.0,0.481312,1
376.0,580.0,0.416678,1
566.0,587.0,0.495755,1
248.0,595.0,0.445517,1
702.0,596.0,0.423161,1
409.0,604.0,0.540444,1
485.0,625.0,0.509692,1
829.0,605.0,0.535398,1
557.0,611.0,0.431448,1
301.0,631.0,0.501508,1
774.0,621.0,0.387166,1
733.0,624.0,0.36753,1
16.0,632.0,0.388017,1
352.0,633.0,0.359916,1
735.0,638.0,0.427874,1
830.0,646.0,0.443046,1
554.0,644.0,0.363223,1
794.0,664.0,0.486989,1
441.0,658.0,0.41269,1
511.0,656.0,0.394184,1
558.0,658.0,0.355443,1
393.0,665.0,0.474057,1
693.0,668.0,0.409498,1
427.0,669.0,0.353125,1
246.0,677.0,0.468825,1
560.0,677.0,0.410593,1
415.0,724.0,0.65326,1
704.0,697.0,0.566581,1
818.0,685.0,0.37536,1
565.0,692.0,0.386121,1
390.0,702.0,0.417002,1
524.0,707.0,0.370538,1
735.0,719.0,0.454026,1
852.0,721.0,0.497138,1
492.0,718.0,0.404476,1
368.0,811.0,0.647819,1
773.0,729.0,0.395982,1
808.0,728.0,0.367524,1
540.0,731.0,0.357381,1
599.0,762.0,0.516028,1
298.0,741.0,0.406989,1
773.0,744.0,0.428961,1
877.0,744.0,0.448003,1
641.0,748.0,0.392647,1
464.0,748.0,0.366961,1
497.0,749.0,0.396579,1
244.0,792.0,0.675399,1
738.0,755.0,0.371689,1
778.0,765.0,0.497907,1
175.0,767.0,0.376374,1
518.0,777.0,0.614107,1
454.0,770.0,0.415051,1
909.0,788.0,0.612885,1
872.0,772.0,0.36515,1
879.0,776.0,0.377378,1
82.0,779.0,0.361031,1
466.0,800.0,0.533415,1
751.0,809.0,0.489485,1
335.0,801.0,0.360426,1
615.0,822.0,0.458727,1
772.0,817.0,0.472104,1
921.0,818.0,0.432563,1
496.0,833.0,0.542739,1
405.0,837.0,0.454698,1
942.0,836.0,0.47031,1
795.0,854.0,0.513634,1
191.0,840.0,0.458111,1
537.0,841.0,0.364643,1
698.0,858.0,0.41925,1
144.0,864.0,0.463204,1
123.0,864.0,0.395166,1
233.0,872.0,0.43745,1
891.0,871.0,0.364171,1
76.0,877.0,0.365649,1
301.0,880.0,0.427739,1
754.0,894.0,0.510464,1
674.0,945.0,0.592425,1
112.0,884.0,0.38508,1
142.0,887.0,0.400474,1
289.0,934.0,0.554165,1
598.0,898.0,0.43218,1
895.0,890.0,0.463742,1
180.0,902.0,0.536094,1
940.0,900.0,0.361866,1
388.0,914.0,0.486136,1
46.0,915.0,0.432045,1
736.0,921.0,0.45981,1
993.0,925.0,0.525004,1
511.0,922.0,0.415684,1
413.0,941.0,0.442179,1
196.0,979.0,0.725698,1
492.0,954.0,0.38446,1
993.0,967.0,0.535839,1
29.0,986.0,0.588784,1
246.0,959.0,0.373782,1
778.0,961.0,0.381877,1
242.0,970.0,0.360357,1
370.0,978.0,0.496552,1
731.0,978.0,0.440266,1
467.0,987.0,0.479594,1
625.0,989.0,0.377303,1
137.0,999.0,0.502056,1
402.0,987.0,0.355627,1
702.0,987.0,0.37191,1
379.0,999.0,0.404205,1
831.0,1003.0,0.454469,1
369.0,118.0,0.7216,0
207.0,175.0,0.689477,0
419.0,344.0,0.629358,0
594.0,317.0,0.793684,0
661.0,269.0,0.794795,0
622.0,175.0,0.662217,0
537.0,65.0,0.573276,0
560.0,477.0,0.592599,0
694.0,268.0,0.618076,0
787.0,63.0,0.736215,0
814.0,421.0,0.776959,0
960.0,595.0,0.761766,0
850.0,573.0,0.551283,0
54.0,32.0,0.602892,1
176.0,30.0,0.646878,1
263.0,52.0,0.621115,1
444.0,16.0,0.362196,1
613.0,22.0,0.541354,1
800.0,19.0,0.586171,1
900.0,16.0,0.35169,1
136.0,37.0,0.459032,1
987.0,25.0,0.518455,1
476.0,28.0,0.388851,1
902.0,23.0,0.378144,1
893.0,104.0,0.736672,1
494.0,35.0,0.423147,1
882.0,37.0,0.42202,1
244.0,36.0,0.352733,1
549.0,44.0,0.504268,1
608.0,48.0,0.358934,1
926.0,47.0,0.362819,1
346.0,51.0,0.378458,1
922.0,60.0,0.361986,1
46.0,67.0,0.488185,1
453.0,82.0,0.618385,1
180.0,69.0,0.480436,1
611.0,82.0,0.633671,1
231.0,89.0,0.50027,1
555.0,82.0,0.483343,1
974.0,78.0,0.358873,1
984.0,79.0,0.386384,1
71.0,98.0,0.428176,1
752.0,100.0,0.442235,1
485.0,137.0,0.659169,1
649.0,125.0,0.528967,1
198.0,125.0,0.538047,1
265.0,110.0,0.413291,1
138.0,121.0,0.485067,1
591.0,121.0,0.383138,1
756.0,135.0,0.4566,1
26.0,132.0,0.511738,1
408.0,129.0,0.367328,1
169.0,162.0,0.507845,1
420.0,177.0,0.566512,1
665.0,161.0,0.41839,1
563.0,178.0,0.621678,1
150.0,163.0,0.386356,1
688.0,170.0,0.429675,1
718.0,196.0,0.610733,1
32.0,183.0,0.362993,1
94.0,186.0,0.413246,1
286.0,198.0,0.699336,1
388.0,186.0,0.373428,1
128.0,201.0,0.507987,1
205.0,192.0,0.357529,1
888.0,197.0,0.451445,1
454.0,242.0,0.617714,1
392.0,206.0,0.355833,1
26.0,210.0,0.385192,1
159.0,213.0,0.378016,1
225.0,216.0,0.368697,1
372.0,217.0,0.361369,1
648.0,219.0,0.395164,1
110.0,221.0,0.369903,1
517.0,226.0,0.465138,1
941.0,234.0,0.563244,1
54.0,225.0,0.406039,1
390.0,238.0,0.514988,1
552.0,224.0,0.4817,1
301.0,224.0,0.366705,1
989.0,234.0,0.487951,1
179.0,235.0,0.500948,1
803.0,230.0,0.361037,1
92.0,238.0,0.41392,1
809.0,244.0,0.480231,1
152.0,245.0,0.356945,1
833.0,260.0,0.744312,1
62.0,262.0,0.420181,1
187.0,264.0,0.397079,1
772.0,269.0,0.37277,1
358.0,271.0,0.411334,1
533.0,304.0,0.58929,1
80.0,274.0,0.37046,1
123.0,277.0,0.482119,1
148.0,283.0,0.365412,1
881.0,289.0,0.402184,1
404.0,296.0,0.408549,1
816.0,316.0,0.645872,1
920.0,310.0,0.649682,1
486.0,305.0,0.40333,1
126.0,314.0,0.483851,1
421.0,304.0,0.379887,1
306.0,314.0,0.460122,1
88.0,315.0,0.356901,1
448.0,320.0,0.498456,1
620.0,314.0,0.355943,1
20.0,334.0,0.470495,1
885.0,344.0,0.526074,1
148.0,336.0,0.35577,1
450.0,341.0,0.384065,1
203.0,351.0,0.513338,1
609.0,362.0,0.41414,1
294.0,363.0,0.469024,1
